1UserName,2TopicID,3DocID,4ThreadID,5Parent,6Children,7Text,8Label
姚晨,23,0,3811970656785831,-1,"1,2,3,4,5",各位 亲 今晚 分 罗鹂 律师 要 在 北京 台 春晚 雪耻 演唱 歌曲 别 让 爱迷路 保证 不 跑调 不信 等着瞧 ！ ? ? @,1
吴军君君,23,1,3811970656785831,0,,哈哈哈 ！ 池浅要 来 吗 ！ @,1
壹把雨伞撑起壹片晴天,23,2,3811970656785831,0,,嘴大 容易 跑调,0
发条_柚,23,3,3811970656785831,0,,鞋子 好 漂亮,1
R小姐的望远镜,23,4,3811970656785831,0,,说实话 裙子 真 难看 也 就 你 吧 换 个人 穿 都 不行,1
袁呆呆哦哦,23,5,3811970656785831,0,,池 海东 哪去 了 啊 ~ \ \ ≧ ▽ ≦ ~,1
Anny_StyleOnTop,24,0,3832220164955990,-1,"1,2",sot 明星 岁 的 奥斯卡 影后 julianne moore 也有 一个 little me 她 的 女儿 长得 跟 她 小时候 活脱脱 一个 样 更 了不得 的 是 拥有 一双 影后 所 没有 的 大 长腿 liv freundlich 今年 岁 相信 再 过个 两三年 也 会 成为 势不可挡 的 星 二代,1
__包大人__,24,1,3832220164955990,0,,颜好 腿 长 的 霉霉,1
小可乐walker,24,2,3832220164955990,0,,看了 一天 这 美颜 美腿 我新晋 goddess [ 懒得 理 你 ],1
亵渎电影,24,0,3833455840166421,-1,"1,2,3,4,5",新片 推荐 廷 巴克图 http,0
younsong,24,1,3833455840166421,0,,@ 下载 [ 馋嘴 ] [ 馋嘴 ],0
Gracie_sv,24,2,3833455840166421,0,,终于 特码 出来 了 ！ ！ ！ ！ ！ ！ ！,1
巴黎赵永升_金融学,24,3,3833455840166421,0,,先 收藏 应该 不错,1
摩西蜓蜓,24,4,3833455840166421,0,,廷 巴克图 timbuktu 现名 通布图 tombouctou 是 西非 马里 共和国 的 一个 城市 位于 撒哈拉沙漠 南缘 尼日尔河 北岸 历史 上 曾 是 伊斯兰 文化 中心 之一 现在 的 居民 主要 为 桑海 族 此外 还有 图 阿雷格 族 和 阿拉伯人 “ 尚 克尔 “ 清真寺 是 廷 巴克图 的 一个 标志,0
雨桐的秋冬春夏,24,5,3833455840166421,0,,@ 这个,0
影视资源小生,24,0,3833967835217165,-1,"1,2,3",推荐 莎翁 情史 以 莎士比亚 创作 罗密欧与朱丽叶 为 引线 讲述 一代 文豪 莎士比亚 的 的 人物 轶事 及其 浪漫 的 爱情 史 并点 出 其 创作 罗密欧与朱丽叶 的 主因 及 过程 影片 于 年 获得 十三 项 奥斯卡 提名 并 最终 斩获 包括 “ 最佳影片 ” 在内 的 六项 大奖 度盘 http,1
我想有个万能执事,24,1,3833967835217165,0,,这个 棒呆 ！ ！ ！,1
fantoria,24,2,3833967835217165,0,,棒棒棒 ~ qqqq [ 太 开心 ] [ 太 开心 ] [ 太 开心 ],1
期待莫成空,24,3,3833967835217165,0,,正好 缺 资源 [ good ] [ good ] [ good ],1
然后下面就没了,25,0,3826539294891254,-1,"1,12,13,14,15,16,17",一 开始 让 我 穿 安全 裤 其实 我 是 拒绝 的 当我 看完 这个 视频 又 发现 室友 早上 起来 在床上 侧漏 的 地图 就像 加 了 特技 一样 我 被 duang 到了 立马 套 上了 苏菲 安全 裤 熟睡 到 被 人 连床 抬 走 拐卖 了 都 毫无 感觉 你 问我 还要 不要再 穿 内裤 了 反正 男 神都 来了 羞羞 ！ http,1
八卦_我实在是太CJ了,25,1,3826539294891254,0,"2,3,4,5,6,7,8,9,10,11",卫生巾 和 安心 裤 之间 的 争端 那 挑 起来 真是 一场 血战,0
内在设置,25,2,3826539294891254,1,,最牛的 创新 也 不过 如此 了 可以 申请专利 了,1
Ps雪诺,25,3,3826539294891254,1,,苏菲 总是 这么 高大 上 哈 ！,1
因蛤夯,25,4,3826539294891254,1,,用 苏菲 晚上 睡觉 睡得 香,1
朗月照秋水,25,5,3826539294891254,1,,这 广告 做 的 很棒 呢 有 苏菲 必然 很 放心 啊,1
胖仔JJcglyf,25,6,3826539294891254,1,,功能 略微 强大 我们 值得 试用 ！,1
陈o二丫o,25,7,3826539294891254,1,,吓 尿 了 我 被 苏菲 吓 到了,0
N那么无所谓,25,8,3826539294891254,1,,看了 这个 广告 我也是 惊呆 了,1
午夜的蟹蟹,25,9,3826539294891254,1,,能不能 有 彩色 的 颜色 多点 就好 了 ！,0
分别永远想你,25,10,3826539294891254,1,,看来 以后 真的 是 能 安心 睡 一整夜 了,1
收到师傅的啊,25,11,3826539294891254,1,,[ ali 赖皮 ] 晚上 最怕 侧漏 用 安心 裤 确实 可以 好好 睡 哦,1
V等待你到来V,25,12,3826539294891254,0,,反正 用 安全 裤 我 就 再 没弄脏 过 床单,1
淡然一切琐碎D,25,13,3826539294891254,0,,看 起来 有点像 向日葵 啊,0
钟小枝,25,14,3826539294891254,0,,看完 这个 广告 我 感觉 苏菲 真的 好 强大,1
星夜扣力听鸣_,25,15,3826539294891254,0,,我 一直 在 用 的 就是 苏菲 卫生巾 确实 不错 [ ali 追 ],1
正牌风晴雪,25,16,3826539294891254,0,,也 太 夸张 了 吧 必须 买点 试试,1
素颜iqoiw,25,17,3826539294891254,0,,这个 比 妇婴 两用 巾 好 用 了 四周 立体 护围 一点 也 不漏 ！,1
朱丹,25,0,3832693999702553,-1,"1,8,9,10,11,12",今天 组 里 人丁兴旺 没有 牛肉汤 但 有 了 炸酱面 这是 养身 的 妇产科 [ 呲 牙 ] [ 呲 牙 ] 孙小 坚 对不起 你 你 颜值 高 怎么 都 好看 的 [ 偷笑 ] [ 偷笑 ],0
孙坚,25,1,3832693999702553,0,"2,3,4,5,6,7",首先 今天 全部 拍 手术室 的 戏 要 带 手术 帽 所以 我 没 做 发型 你 拍 了 照片 我也是 允许 发 的 可是 心想 那 是 朋友圈 没想到 是 微博 一 开始 我 内心 是 拒绝 的 duang ～ 你 对 的 起 一天 都 在 夸 你 美的 万源 吗 ？ 就 酱紫 我 还是 颜值 很高 的 完毕 duang ～ duang ～ [ 崩溃 ] [ 崩溃 ] [ 崩溃 ] [ 崩溃 ] [ 崩溃 ] [ 崩溃 ],0
郭凡武,25,2,3832693999702553,1,,永远 这么 啰嗦 [ 懒得 理 你 ],-1
施毓伊,25,3,3832693999702553,1,,[ moc 顶 ],0
雨一直下1771,25,4,3832693999702553,1,,[ 崩溃 ],-1
李小逗爱你们,25,5,3832693999702553,1,,突然 想起 小 坚坚 和 袁 珊珊 曾经 偷过 饺子 的 事 [ 太 开心 ],0
洪湖天波,25,6,3832693999702553,1,,来 北京 拍戏 就好 了,1
朱丹官网,25,7,3832693999702553,1,,爱 的 妇产科 万源 医生 真的 回来了 一定 是 在 非洲 憋 坏了 [ 偷笑 ] [ 偷笑 ],1
Fiona要瘦成一道闪电,25,8,3832693999702553,0,,[ doge ] [ doge ] [ doge ] 换个 发型 你 还是 我们 的 帅 叔叔,0
寧筱蝶,25,9,3832693999702553,0,,真 希望 可以 探班 那样 就能 见到 你 了 你 可能 都 不知道 我 每次 都 拿着 你 的 皂片 看着 发呆 @,0
糖果十三叔,25,10,3832693999702553,0,,旁边 那个 女的 是谁 ？ [ 花心 ] 那 表情 才 可爱 呢 [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],0
雷顺博,25,11,3832693999702553,0,,为什么 如此 啰嗦 [ 羞嗒 嗒 ] [ 羞嗒 嗒 ],1
靠谱的彭怀亦,25,12,3832693999702553,0,,约约 约 你 拍 的 都 约 孙坚,0
张宇亮呀,25,0,3833801602104908,-1,"1,3,4,5,6",向 @ 提问 想 明白 了 再 结婚 最 开始 让 我 参加 微 访谈 其实 我 是 是 拒绝 的 ！ 我 跟 他们 讲 我 拒绝 因为 大为 哥 从没 翻过 我牌 她们 跟 我 讲 不要放弃 只要 使用 duang ~ 就 绝对 被 翻 ？ 是吗 ？ http,0
佟大为,25,1,3833801602104908,0,2,dong ~,0
MaynardKeynees,25,2,3833801602104908,1,,你 的 电视剧 一部 不如 一部 最喜欢 的 还是 玉观音 其他 的 都是 [ 弱 ],-1
WW王琦WW,25,3,3833801602104908,0,,[ 哈哈 ] [ 哈哈 ] [ 哈哈 ],1
二水1993,25,4,3833801602104908,0,,是 duang 亲 我 已 晕,-1
sUnJuAn000,25,5,3833801602104908,0,,演 的 太好了 你们 … …,1
董梓同,25,6,3833801602104908,0,,满意 的 婆婆 办事 太 差劲 了 ！ 看得 我 好 生气 [ 怒 ],-1
黄晓明,26,0,3814824867530281,-1,"1,2,3,4,5,6,7",一 开始 让 我 初四 就 来 美国 工作 的 时候 其实 我 是 拒绝 的 我 跟 导演 讲 我 拒绝 是 因为 我想 在 老家 多住 几天 但 导演 跟 我 讲 拍戏 可以 加 特技 是 假 的 去 拍戏 是 度假 的 方式 然后 我的 生活 被加 了 特技 duang ～ 每天 的 拍摄 ～ duang ～ 网友 的 逼婚 ～ duang ～ 根本 停不下来 ～,-1
苏城雨,26,1,3814824867530281,0,,年 找 得到 对象 的 都 已经 点赞 了 找不到 对象 的 还在 犹豫 … … … … … … … … … [ 偷笑 ] [ 偷笑 ] [ 偷笑 ] [ 偷笑 ] [ 偷笑 ],0
习惯了不习惯的习惯zz,26,2,3814824867530281,0,,所以 你 什么 时候 结婚 duang,0
走不出你眼神,26,3,3814824867530281,0,,杜甫 有个 弟弟 叫 杜昂 一天 晚上 家里 来 客人 了 杜甫 他妈 忙 的 不行 就让 杜甫 去 喊 杜昂 吃饭 于是 杜甫 就 朝 门外 喊道 “ 杜昂 ～ 杜昂 ～ 杜昂 … … ” 还 没 说完 呢 杜甫 他妈 一个 巴掌 就 扇 了 过去 “ duang 你 麻痹 啊 duang 有完没完 啊 你 duang 都 duang 了 一天 了 还 duang 烦不烦 啊 你 duang ！ ”,-1
Love小米02,26,4,3814824867530281,0,,[ 嘻嘻 ] [ 嘻嘻 ] 看到 你们 多 幸福 的 嘛 @,1
筱曦曦C,26,5,3814824867530281,0,,我 是 个 经常 笑 的 人 可是 我 不是 经常 快乐 很多 时候 当我 感到 悲伤 泪水 还 没 来得及 涌上来 笑容 已经 爬上 了 眼角 眉梢 我 对 我喜欢 的 人才 会 生气 不 喜欢 的 人 却 对 他们 微笑,0
喵小猫嗷呜,26,6,3814824867530281,0,,刚 开始 看 我以为 你 初中 上了 四年 … …,0
回忆冲刷不走曾经,26,7,3814824867530281,0,,快点 结婚 我们 很 赞同 的 duang ～,1
翎_Hane,26,0,3831904132601257,-1,"1,2,3,4,5",转发 视奸 一 开始 让 我发 转发 视奸 其实 我 是 拒绝 的 但是 我 消失 太 久了 你们 都 把 我 忘了 啊 ！ [ 拜拜 ] 所以 我 只能 不要脸 地来 一发 转发 视奸 了 这里 宫千翎 低产 coser 根本 就是 停产 了 上班 狗 平时 也 没啥爱好 就是 吃吃 甜食 打打 lol 转发 了 我 就 去 视奸 你 在 你 的 首页 点个 赞 啊 留个 言 啊 什么 的 总之 约 吗 ？ ？ ？,0
找不到欧派的狐璃,26,1,3831904132601257,0,,[ 喵喵 ] 鲜肉,1
夏夏_努力减肥嫁男神,26,2,3831904132601257,0,,两个 土方 都 好帅 ！ ！ ！,1
烟雪考试加油,26,3,3831904132601257,0,,kkkk ~ ~ ~,1
Mospan_門殺丸卍,26,4,3831904132601257,0,,看看 我 [ 害羞 ],1
姜子子牙_垂耳哈士奇,26,5,3831904132601257,0,,扩扩 qwq,1
summer肥肥醬,26,0,3833775530384131,-1,"1,2,3,4,5,6,7",刚 开始 要发 这 张图 的 时候 其实 我 是 拒绝 的 胡 小夏 啊 我 真 不是 黑 啊 你们 俩 这 小 眼神 也 太 爆笑 了 吧 [ 笑 cry ] [ 笑 cry ] [ 笑 cry ] 这 难道 就是 传说 中 吃货 们 的 眼神 交流 吗 … … duang … … [ 好 囧 ] [ 好 囧 ] [ 笑 cry ] [ 笑 cry ] 胡夏 快乐 大本营 胡夏 替我 照顾 她,1
眨眨小星星JN宝,26,1,3833775530384131,0,,电力 十足 [ 嘻嘻 ],1
鸾舞遇见深夏的时候,26,2,3833775530384131,0,,替我 照顾 她 [ 拜拜 ],1
染然然然021,26,3,3833775530384131,0,,不准 吃 我的 ！ ！ 我 就 吃 就 吃 你 能 把 我 怎么 着 我 瞪 死 你 ！ ！ 再 瞪 再 瞪 我 就 把 你 吃掉 ！ ！,1
夏姬那朵盛开的西兰花,26,4,3833775530384131,0,,[ 笑 cry ] [ 笑 cry ] [ 笑 cry ] [ 笑 cry ],1
loli卿漪--等你,26,5,3833775530384131,0,,太 给力 了 ~ ~ @ 看过 么 ~ ~,1
习-习shelley,26,6,3833775530384131,0,,“ 娜姐 下 一 环节 多 照顾 点 我 不知 该 说 啥 ” “ 没问题 就 冲 你 背 我 这忙 我 帮定 了 ” [ 笑 cry ] [ 笑 cry ] [ 笑 cry ],1
胡夏全球后援会宣传站,26,7,3833775530384131,0,8,胡夏 快乐 大本营 左耳 胡夏 [ 哈哈 ] [ 哈哈 ] [ 哈哈 ],1
小坏_胡里胡涂爱上夏,26,8,3833775530384131,7,,其实 是 在 抢 这根 薯条 吧 [ 阴险 ] [ 阴险 ],0
子在圳上游,27,0,3833363993290572,-1,"1,2,3,4,5",柯震东 终身 禁演 令 柯震东 终身 禁演 令 是不是 严重 了 ？ [ 思考 ],0
又有来来7,27,1,3833363993290572,0,,[ 悲伤 ],-1
用户5458175838,27,2,3833363993290572,0,,应该 永远 禁 ！ 人民 的 代表 典型 就 得 注重 自身 ！ 真 不能 理解 一群 人渣 居然 有 一大群 老残 支持 ！ 这种 垃圾 应该 去 劳动 改造 重新 树立 人生观 价值观,-1
甜菜活了,27,3,3833363993290572,0,,假 的 吧 没见 有 这事,0
黎明遇上黄昏,27,4,3833363993290572,0,,[ 可怜 ],-1
晨式恋歌,27,5,3833363993290572,0,,作为 成年人 就 应该 为 自己 的 行为 负责 他 做 这件 事 的 时候 就 应该 考虑 到 后果,-1
达人钧钧,27,0,3833392275133441,-1,"1,2,3,4,5,6,7,8,9",柯震东 终身 禁演 令 是 个 屁 吗 ？ 终审 禁演 一纸 空谈 ！ 当年 邓丽君 也 在 台湾 遭禁 大陆 遭禁 张惠妹 大陆 遭禁 杨丞琳 大陆 遭禁 … … 现在 不 都 很 潇洒 吗 ？ 社会 是 进步 的 包容 开放 的 不管 谁 犯 了 错误 知错就改 就是 好 同志 ！ 终身 禁演 令 就是 一纸 空谈 柯震东 比 老头子 们 都 小 等 xx 都 化成灰 了 他 还 活得 好好 的 ！ 走着瞧,1
范晓英92073,27,1,3833392275133441,0,,别扯 上 杨丞琳,0
秦超cicy,27,2,3833392275133441,0,,邓丽君 张惠妹 杨丞琳 无论 哪 一个 都 不是 他 相提并论 的,0
桃脂腰腰,27,3,3833392275133441,0,,呵呵 吸毒 叫 犯 错误 吗 ？ 这 叫 犯罪 懂 ？ 而且 不用 等 那些 人 化成灰 过个 一年半载 的 根本 就 不会 再 有人 记得 柯震东 这个人 了 现在 的 社会 所谓 的 偶像 多如牛毛 凭 一部 电影 火 起来 的 演员 多得 是 娱乐圈 这么 大 少 一个 柯震东 根本 没 人 发现,-1
陌上桑-薇雨花开,27,4,3833392275133441,0,,这是 犯罪 不是 做错事 再说 你 前面 说 的 这些 人有 触碰 法律 的 了 吗 ？,-1
张伯尼,27,5,3833392275133441,0,,你就是 傻逼,-1
钮祜禄木子Angela,27,6,3833392275133441,0,,亲 请 不要 说 丽君 谢谢,0
不是疯子,27,7,3833392275133441,0,,这 是 要 把 一个 吸 瘾君子 逼成 一个 杀人犯 的 节奏 给 人 一条 活路 才是 和谐社会 虽然 我不知道 这 小子 是谁 也 没有 看过 他 演 的 东西,1
做人只求此生无悔,27,8,3833392275133441,0,,包容 什么 都 不应该 包容 黄赌毒,-1
AAAziqi,27,9,3833392275133441,0,,当时 吸毒 被 抓 消息 一出 大家 还 都是 惋惜 的 多 就是 被 你们 这群 脑残 粉 搞 得 瞬间 对 他 路 转 黑 没救 了 [ 打脸 ],-1
YuiNle,27,0,3833492553358295,-1,"1,2",柯震东 终身 禁演 令 是 他 错 在 先 但是 终身 禁演 未免 也 太 严重 了 [ 伤心 ] 这样 一棍子打死 就是 你们 广电 最好的 方式 吗 之前 纳闷 多 吸毒 没 被 禁 却 唯独 柯震东 被 终身 禁演 就 因为 没有 一个 有 背景 的 爹 [ 拜拜 ],1
土土_士_土土,27,1,3833492553358295,0,,错 ？ 不好意思 这是 犯法 不是 犯错 国内 本来 对 吸毒 就 打击 的 比较 严 更何况 是 个 公众人物 起到 一定 影响力 说句实话 这 还 不是 他 的 脑残 粉闹 的,-1
Totoro不是Cat,27,2,3833492553358295,0,,封杀 了 吧 脑残 粉 还 不 吸取 教训,-1
新浪财经,28,0,3824675001751033,-1,"1,2,6,7,8,9,10,11,19",董明珠 格力 几乎 没有 做 官商勾结 的 任何 一件 事 格力 董事长 董明珠 在 博鳌 亚洲 论坛 上谈 政商 关系 时 表示 格力 应该 说 几乎 没有 官商勾结 的 任何 一件 事 也 应该 说 不 存在 腐败 的 问题 她 认为 企业 和 政府 间 的 腐败 问题 实际上 每 一个 事件 的 背后 都是 因为 自己 有 利益 需求 而 发生 的 详细 http,0
用户5220723184,28,1,3824675001751033,0,,肯定 吗 中纪委 进驻 查 一下 就 知道 了,-1
老马自奋蹄,28,2,3824675001751033,0,3,几乎 应该 董 小姐 还是 少说 话吧 ！,-1
孔智勇-,28,3,3824675001751033,2,4,招 了 … …,-1
曾浪锋,28,4,3824675001751033,3,5,否定 ！ ！ ！,-1
北京美泽林,28,5,3824675001751033,4,,格力 董明珠 唉 ！,-1
西安本地,28,6,3824675001751033,0,,注意 是 几乎 没有 ！ 等同于 约莫 大概 或许 可能 做官 官商勾结 的 事情 ！ 再说 一个 国企 你好 意思 说 吗 ？,-1
枯藤老树之山野村夫,28,7,3824675001751033,0,,天天 吹嘘 产品质量 控制 好 可 入手 的 t 迪 变频空调 完全 给 人 感觉 是 乡镇 企业 做 的 产品 接逢 凸凹不平 甚至 变形 塑料 味 强烈 ！ 格力 产品 啥 时候 变成 格斗 产品 ？ ！,-1
大牛会幸福,28,8,3824675001751033,0,,格力 手机 真正 的 超长 待机 利用 太阳能 自动 充电 技术 三年 不用 充电 决心 做 最好的 手机 超高 性价比 掌握 核心 科技 ！ 苹果 三星 续航能力 是 硬伤 靠边站 ！ 三年 内 赶出 中国 ！ 不愧 世界 名牌产品 ！ 值得 期待 ！,1
panpabpan,28,9,3824675001751033,0,,我们 最 关注 是 现在 创新 手机 产品 不 纠结 只言片语 [ 围观 ],0
丑蟑螂,28,10,3824675001751033,0,,小心 被 查处 什么 就 不好 说 了,-1
任志强,28,11,3824675001751033,0,"12,13,15,16,17,18",[ 赞 ],1
华中画,28,12,3824675001751033,11,,[ good ] 说 的 太 对了 超 喜欢,1
富怡-盈瑞恒,28,13,3824675001751033,11,14,我们 富 怡和 盈瑞恒 不是 几乎 没有 而是 完全 没有,1
富怡自动化成套设备,28,14,3824675001751033,13,,[ 赞 ] 任凭 风吹雨打 胜似 闲庭信步,1
燕双鹰-李元芳,28,15,3824675001751033,11,,[ good ] [ good ] [ good ],1
麦田守望者的世界,28,16,3824675001751033,11,,我 觉得 官员 贪污 的 审查 及 个人财产 的 公示 应该 形成 一个 制度化 常态 化 的 事情 就 好像 每个 月 的 工资 一样 这是 必须的 事情 少了 很多 的 侥幸 心理 这样 不能 说 全部 治理 好 腐败 但是 在 很大 程度 上 减少 腐败 的 发生,0
laotu250,28,17,3824675001751033,11,,没有 就 没有 有 什么 好 讲 的 很 光荣 ？ 这 和 我 没 偷 过 钱 一样 需要 特别 说明 吗 ？,-1
月影无华,28,18,3824675001751033,11,,几乎 没有 [ doge ],-1
任志强,28,19,3824675001751033,0,,[ 赞 ] 民族 的 品牌 ！ 顶起 ！,1
人民日报,28,0,3825331439935223,-1,"1,2,3,4,5",习近平 博鳌 演讲 习近平 在 博鳌 亚洲 论坛 年年 会上 的 主旨 演讲 全文 实录 ① 首提 “ 亚洲 方式 ” 相互 尊重 协商 一致 照顾 各方 舒适度 ② 要 摒弃 零和游戏 你 输 我 赢 的 旧 思维 树立 双赢 共赢 的 新 理念 ③ 不同 文明 没有 优劣 之分 只有 特色 之别 ④ 看 中国 经济 不能 只 看 增长率 全文 ↓ ↓ ↓ 收藏 学习 ！,0
张长锁88,28,1,3825331439935223,0,,[ 江南style ],1
思源VE,28,2,3825331439935223,0,,被 习大大 刷屏,0
NTF888,28,3,3825331439935223,0,,演讲 的 真好,1
如果我想叫一二,28,4,3825331439935223,0,,挺 你 习大大 ！ ！ ！,1
撒哈拉垃圾狗,28,5,3825331439935223,0,,相互 尊重 协商 一致 照顾 各方 舒适度,1
新浪科技,28,0,3825480048293902,-1,"1,2,3,4,5,6,17",刘强东 京东 要 做 oo 平台 发动 广场 舞 大妈 做 配送 在 博鳌 亚洲 论坛 上 刘强东 在 与 新浪网 独家 对话 时称 京东 要 做 oo 平台 连接 消费者 商家 与 配送 员 而且 配送 主力 将 不再 是 京东 人员 而 将 发动 广场 舞 大妈 做 配送 “ 既 可以 锻炼 身体 又 可以 为 小区 服务 岂 不是 一举两得 ？ ” http,0
Gbgddd,28,1,3825480048293902,0,,大妈 都 贪小便宜 而且 非常 八卦 会 透过 你 的 快递 单 研究 你 买 了 什么 然后 当面 质问 你,-1
张星t,28,2,3825480048293902,0,,看到 评论 笑 屎 了 [ 笑 cry ],1
超元気,28,3,3825480048293902,0,,我 不 喜欢 大妈,-1
偉皇大帝,28,4,3825480048293902,0,,然后 买 的 iphone 被 调换 成 砖头,-1
尸肥,28,5,3825480048293902,0,,大妈 问我 一个 大 男人 买 洋娃娃 干吗,-1
二月杏,28,6,3825480048293902,0,7,东哥 娶 了 奶茶 而且 连 丈母娘 的 工作 都 找 好 了 ！,1
新浪科技,28,7,3825480048293902,6,"8,16",[ 最右 ],1
老榕,28,8,3825480048293902,7,"9,10",这 不是 好 主意 我 可不 希望 她们 没事 来 送 快递,-1
C_Nerv,28,9,3825480048293902,8,,大妈 会 把 我 买 的 充气 娃娃 换成 精神文明 建设 实施 纲要 的,-1
仙哈哈哈,28,10,3825480048293902,8,"11,12",特别 是 朝阳区 的 大妈 [ 哈哈 ] [ 哈哈 ],-1
欢笑的阿福k,28,11,3825480048293902,10,,哪 的 大妈 可不 归 你 说了算 [ 哈哈 ],-1
老榕,28,12,3825480048293902,10,"13,14,15",回复 @ 可不 [ 可爱 ],-1
床保社,28,13,3825480048293902,12,,看来 @ 再 不想 被 禁言 了 ！ [ 哈哈 ],0
7分酒意-红酒,28,14,3825480048293902,12,,广场 舞 大妈 奖,0
晨阳603547578,28,15,3825480048293902,12,,好 主意 大妈 们 忙 着 送 快递 就 不会 扰民 了,1
来自星醒,28,16,3825480048293902,7,,丈母娘 的 身体 能 吃得消 么 ？,-1
宇宙1530,28,17,3825480048293902,0,,大妈 送货 [ 熊猫 ],0
卢思浩Kevin,29,0,3826595951625618,-1,"1,2,3,4,5,6,7",愚人节 突然 想起 一个 小故事 “ 我不相信 距离 我不相信 时间 我 甚至 怀疑 爱情 本身 的 意义 可 我 却 相信你 ”,0
妖精吃俺老孙一棒_,29,1,3826595951625618,0,,我喜欢 他 我 表白 了 我 被 拒绝 了 [ 呵呵 ],-1
杨建晨_Jian,29,2,3826595951625618,0,,我 今晚 要 表白 求赞 拜托 [ 太 开心 ] [ 太 开心 ] [ 太 开心 ],1
卢思浩Kevin,29,3,3826595951625618,0,,所以 说 相信 其实 是 一件 很难 得 的 事情,0
相聚流年,29,4,3826595951625618,0,,不 适合 愚人节 做 的 事 !,-1
慢半拍的咖喱酱,29,5,3826595951625618,0,,多 难啊 [ 泪 ],-1
陈小蜜的刘老板,29,6,3826595951625618,0,,我不相信 距离 我不相信 时间 我 甚至 怀疑 爱情 本身 的 意义 可 我 却 相信你 @,1
卢思浩Kevin,29,7,3826595951625618,0,,愚人节 你说 的话 是 真是 假 ？ 晚安 我不相信 距离 不 相信 时间 却 唯独 相信你,1
欧豪,29,0,3826801379658197,-1,"1,2,3,4",愚人节 到 啦 [ 嘻嘻 ] 来 玩个 游戏 骗 到 别人 的 请 高调 转发 被 人 骗 到 的 请 低调 评论 还 没有 过节 的 请 默默 点赞 [ 酷 ],1
晨钟暮鼓i,29,1,3826801379658197,0,,勒泰 五楼 [ 太 开心 ] [ 太 开心 ] [ 太 开心 ],1
杨子晴44厘米,29,2,3826801379658197,0,,欧 夫人 在哪 [ 转发 ],1
宋茜亦凡or欧豪,29,3,3826801379658197,0,,没 被骗 我 也 要 转发 评论 点赞 [ 哈哈 ] [ 哈哈 ] [ 哈哈 ],1
萝卜不吃窝边白菜,29,4,3826801379658197,0,,多少 年 没 擦 镜头 了,0
angelababy,29,0,3826883428768372,-1,"1,2,3,4,5,6,7,8,9",愚人节 的 事 大家 都 别当真 [ doge ] 但 这 性别,0
汤伟-wayne,29,1,3826883428768372,0,,同意 baby 是 女神 的 请 点赞 希望 她 早点儿 结婚 的 请 点赞 [ 得意 地笑 ] [ 得意 地笑 ] [ 得意 地笑 ] [ 得意 地笑 ] [ 得意 地笑 ] [ 得意 地笑 ] [ 得意 地笑 ] [ 得意 地笑 ] [ 得意 地笑 ] [ 得意 地笑 ] [ 得意 地笑 ] [ 得意 地笑 ] [ 得意 地笑 ] [ 得意 地笑 ] [ 得意 地笑 ] [ 得意 地笑 ] [ 得意 地笑 ],1
奔兄粉丝后援会,29,2,3826883428768372,0,,认为 baby 是 女神 点赞,1
---等等--,29,3,3826883428768372,0,,你我 也是 醉了 [ 哈哈 ] [ 哈哈 ],0
流年vs浮夸,29,4,3826883428768372,0,,一个 个 喊 着 要 上 热门 老子 叫 热门 有种 来 啊 ！ [ 怒骂 ] [ 怒骂 ],0
暖心少女_,29,5,3826883428768372,0,,这 性别 [ 思考 ] 不 可以 将就,0
牛轰轰LZZ,29,6,3826883428768372,0,,baby 第四 张 av 画质 啊 ！ 其实 我可以 提供 更 高清 的 图 [ 蛋糕 ] [ 兔子 ] [ 兔子 ],1
唯爱syy_94623,29,7,3826883428768372,0,,陈晓 男神 和 baby 女神 @ @ 陈晓 哈哈,1
十七酥,29,8,3826883428768372,0,,百合 大法 好 [ doge ],1
安柒v5,29,9,3826883428768372,0,,我 发现 了 一个 秘密 如果 你 要 给 人点 赞 的 时候 手速 快点 双击 两下 可以 + 赞 “ 不说 了 手好 酸 连续 点 + 再 + 竟然 可以 点到 几十个 赞 ”,0
鲁政委,3,0,3833393446031936,-1,"1,2,3,4,5,6,7",评 央行 降准 虽然 迟到 了 但 毕竟 不能 缺席 从 流动性 的 角度 自 年月 开始 外汇占款 已 负增长 而今 已 持续 近 一年 趋势 已 清楚 mlf 等 期限 与 贷款 严重 错配 无助 信贷 松动 从 资金 成本 的 角度 目前 银行 新增 存款 的 资金 成本 均 在 左右 缴纳 高额 存准 率 后 成本 已 接近 导致 信贷成本 超过 工业企业 左右 的 利润率,0
疯狂复兮,3,1,3833393446031936,0,,银行 总是 叫喊 成本 高 但 究竟 谁的 才 高 ？ 企业 银行 一头 绑架 企业 一头 绑架 央行 中国 最 腐败 的 还 没 挖出 呢,-1
解语花蜜语,3,2,3833393446031936,0,,转发 微博,0
alan阿伦哥哥,3,3,3833393446031936,0,,实质性 利好,1
Lao_Wang王某人,3,4,3833393446031936,0,,资金 全跑 房地产 那 了 这 跟 年 那 四 万亿 有 什么 分别 ？,-1
鲁伟超_改革,3,5,3833393446031936,0,,明天 股市 到底 应该 高开 还是 低开 ？,0
cardsofrightwing,3,6,3833393446031936,0,,放心好了 人民币 不会 贬 您 又 失望 了,0
海豚998,3,7,3833393446031936,0,,下调 利率 年内 估计 是 非常 可能 的 但是 房地产 市场 限购 应当 继续 防止 房价 继续 被 当 投资品 乱 炒,0
